Dry,RH, IT, udef1, WDIR, WSPEED, udef2, udef3
-7.0,84,52,250,90,3.6,0.0
-7.0,92,51,244,70,2.1,0.0
-7.0,84,14,243,70,3.1,0.0
-7.0,84,0,243,50,2.6,0.0
-7.0,84,0,250,60,3.1,0.0
-7.0,77,0,249,80,3.6,0.0
-8.0,84,0,239,70,3.1,0.0
-8.0,84,0,239,60,2.6,0.0
-8.0,84,0,239,70,2.6,0.0
-8.0,84,0,239,50,2.1,0.0
-8.0,84,0,239,80,2.6,0.0
-8.0,84,0,245,80,3.1,0.0
-8.0,84,0,245,90,2.6,0.0
-8.0,84,0,245,80,3.1,0.0
-8.0,84,0,245,90,2.6,0.0
-7.0,77,0,249,80,3.1,0.0
-7.0,84,0,250,90,2.1,0.0
-7.0,84,0,250,90,3.1,0.0
-7.0,84,0,250,90,3.1,0.0
-7.0,84,2,250,90,2.6,0.0
-6.0,84,21,255,100,3.1,0.0
-6.0,84,45,255,110,4.6,0.0
-6.0,84,60,255,100,3.6,0.0
-5.0,77,63,259,100,4.1,0.0
-5.0,84,53,260,90,3.6,0.0
-5.0,84,32,260,80,4.1,0.0
-5.0,84,9,260,100,4.6,0.0
-5.0,84,0,260,90,4.1,0.0
-5.0,84,0,260,100,4.1,0.0
-5.0,92,0,260,100,5.1,0.0
-4.0,92,0,265,120,5.7,0.0
-3.0,84,0,269,120,5.1,0.0
-3.0,92,0,270,110,6.2,0.0
-3.0,92,0,270,130,6.2,0.0
-2.0,85,0,274,120,6.7,0.0
-2.0,92,0,268,120,6.7,0.0
-2.0,100,0,269,130,6.2,0.0
-1.0,92,0,273,140,4.1,0.0
-1.0,92,0,273,150,5.1,0.0
-1.0,100,0,274,170,1.5,0.0
2.0,93,0,288,220,5.1,0.0
3.0,87,0,292,230,5.1,0.0
3.0,87,0,292,230,5.1,0.0
4.0,81,3,296,240,6.7,0.0
3.0,81,49,285,230,6.2,0.0
3.0,81,133,275,210,5.1,0.0
4.0,75,99,295,230,7.2,0.0
4.0,75,104,295,240,8.2,0.0
5.0,64,87,299,240,9.8,0.0
5.0,64,53,299,240,9.3,0.0
5.0,64,15,299,240,9.3,0.0
5.0,64,0,299,240,9.8,0.0
5.0,70,0,300,250,8.8,0.0
6.0,65,0,304,270,9.3,0.0
5.0,70,0,300,270,8.8,0.0
4.0,75,0,295,270,5.7,0.0
4.0,81,0,296,280,5.7,0.0
4.0,81,0,296,250,6.2,0.0
3.0,87,0,292,250,4.6,0.0
3.0,81,0,275,260,3.1,0.0
2.0,80,0,266,230,1.5,0.0
1.0,86,0,282,190,1.0,0.0
2.0,87,0,271,190,1.0,0.0
0.0,92,0,258,190,1.0,0.0
-1.0,92,0,243,59,1.0,0.0
-1.0,100,0,281,33,0.5,0.0
0.0,92,0,278,170,2.1,0.0
-1.0,92,3,273,120,1.5,0.0
-1.0,92,31,273,140,2.1,0.0
1.0,86,90,276,160,3.6,0.0
3.0,74,180,274,150,2.6,0.0
3.0,68,190,273,140,3.1,0.0
5.0,64,162,282,130,2.6,0.0
4.0,64,99,277,150,3.6,0.0
4.0,69,27,280,150,4.1,0.0
3.0,68,0,273,150,3.1,0.0
2.0,73,0,271,150,3.1,0.0
2.0,73,0,271,140,3.1,0.0
2.0,73,0,271,160,3.6,0.0
0.0,78,0,266,130,2.6,0.0
0.0,85,0,271,130,3.1,0.0
-1.0,85,0,266,130,2.6,0.0
-1.0,85,0,266,130,2.6,0.0
-1.0,85,0,266,120,2.6,0.0
-2.0,85,0,261,120,2.6,0.0
-2.0,92,0,249,130,3.6,0.0
-1.0,92,0,273,140,2.6,0.0
0.0,92,0,278,120,2.6,0.0
-1.0,100,0,274,110,2.1,0.0
0.0,92,0,278,110,2.6,0.0
0.0,92,0,278,140,4.6,0.0
0.0,92,4,278,130,4.6,0.0
1.0,86,36,282,130,4.6,0.0
1.0,86,146,251,140,4.1,0.0
1.0,93,101,283,130,4.1,0.0
2.0,87,106,287,130,3.6,0.0
2.0,93,55,296,150,4.1,0.0
2.0,93,55,288,150,3.1,0.0
3.0,93,16,293,160,3.1,0.0
3.0,93,0,293,170,2.1,0.0
3.0,93,0,273,200,2.6,0.0
3.0,93,0,302,180,2.1,0.0
3.0,93,0,302,43,0.5,0.0
3.0,93,0,302,180,1.5,0.0
2.0,93,0,257,140,2.1,0.0
3.0,93,0,261,160,1.5,0.0
2.0,93,0,296,140,1.5,0.0
2.0,93,0,296,150,3.6,0.0
2.0,93,0,296,140,2.1,0.0
2.0,93,0,288,150,2.6,0.0
3.0,93,0,293,190,2.6,0.0
3.0,93,0,293,200,2.6,0.0
3.0,93,0,293,150,1.5,0.0
3.0,93,0,293,160,1.5,0.0
3.0,100,0,294,160,2.1,0.0
3.0,100,4,294,160,2.1,0.0
3.0,100,37,294,140,1.5,0.0
4.0,93,76,299,160,2.1,0.0
4.0,93,102,299,160,1.5,0.0
4.0,93,107,299,160,2.1,0.0
4.0,93,91,299,120,2.1,0.0
4.0,93,57,299,130,2.1,0.0
3.0,93,17,293,50,2.6,0.0
3.0,93,0,293,90,2.1,0.0
3.0,93,0,293,110,2.1,0.0
2.0,100,0,289,120,3.1,0.0
2.0,100,0,289,110,3.6,0.0
3.0,93,0,293,110,2.6,0.0
3.0,93,0,293,130,2.6,0.0
3.0,93,0,293,90,1.5,0.0
3.0,93,0,293,110,1.5,0.0
3.0,93,0,293,130,2.1,0.0
3.0,93,0,293,100,2.1,0.0
3.0,93,0,293,90,1.5,0.0
2.0,100,0,289,270,1.0,0.0
2.0,93,0,288,60,1.5,0.0
1.0,100,0,292,70,2.1,0.0
1.0,100,0,292,163,1.0,0.0
2.0,93,0,296,238,1.0,0.0
2.0,93,3,296,151,1.0,0.0
2.0,100,23,297,66,0.5,0.0
3.0,93,47,302,189,1.0,0.0
3.0,93,63,302,200,1.5,0.0
3.0,93,109,293,210,1.5,0.0
4.0,93,93,299,250,1.5,0.0
4.0,100,58,300,240,3.6,0.0
4.0,100,18,300,260,3.6,0.0
4.0,93,0,299,260,3.1,0.0
4.0,93,0,299,250,3.6,0.0
4.0,93,0,299,240,4.6,0.0
4.0,93,0,299,240,4.6,0.0
4.0,93,0,299,250,5.1,0.0
4.0,93,0,299,230,3.1,0.0
3.0,93,0,293,220,2.6,0.0
3.0,93,0,293,220,3.1,0.0
3.0,93,0,293,230,3.6,0.0
4.0,87,0,298,230,4.1,0.0
4.0,87,0,298,240,4.1,0.0
2.0,93,0,296,220,3.1,0.0
2.0,93,0,288,200,3.6,0.0
3.0,87,0,292,220,4.1,0.0
3.0,87,0,292,210,3.1,0.0
3.0,87,0,292,220,4.1,0.0
3.0,93,5,293,240,5.1,0.0
3.0,93,38,293,250,3.6,0.0
3.0,93,79,293,270,4.6,0.0
4.0,93,105,299,280,4.1,0.0
